host,path,bytes,mtime_ns,verification,exists
rabbit02,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/35_paper_v1_C0_seed2026_eval_split0_multiaccdoa_foa_model.h5,4888475,1788342377336574378,exists_size_only,True
rabbit02,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/35_paper_v1_C0_seed2027_eval_split0_multiaccdoa_foa_model.h5,4888475,1788351987840458068,exists_size_only,True
rabbit02,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/35_paper_v1_C0_seed2028_eval_split0_multiaccdoa_foa_model.h5,4888475,1788354901495126971,exists_size_only,True
rabbit02,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/40_pilot_v2_C1_lambda005_seed2026_eval_split0_multiaccdoa_foa_model.h5,4888475,1788409684394541926,exists_size_only,True
rabbit02,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/40_promoted_v2_C1_lambda005_seed2027_eval_split0_multiaccdoa_foa_model.h5,4888475,1788419706895945595,exists_size_only,True
rabbit02,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/40_promoted_v2_C1_lambda005_seed2028_eval_split0_multiaccdoa_foa_model.h5,4888475,1788425119508148942,exists_size_only,True
rabbit02,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/41_pilot_v2_C2_lambda005_seed2026_eval_split0_multiaccdoa_foa_model.h5,4888475,1788409572114181696,exists_size_only,True
rabbit02,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/41_promoted_v2_C2_lambda005_seed2027_eval_split0_multiaccdoa_foa_model.h5,4888475,1788422821514628132,exists_size_only,True
rabbit02,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/41_promoted_v2_C2_lambda005_seed2028_eval_split0_multiaccdoa_foa_model.h5,4888475,1788427774693991730,exists_size_only,True
rabbit02,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/42_supplemental_v2_C3_lambda005_seed2026_eval_split0_multiaccdoa_foa_model.h5,4888475,1788445024014021414,exists_size_only,True
rabbit02,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/42_supplemental_v2_C3_lambda005_seed2027_eval_split0_multiaccdoa_foa_model.h5,4888475,1788502098216658744,exists_size_only,True
rabbit02,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/42_supplemental_v2_C3_lambda005_seed2028_eval_split0_multiaccdoa_foa_model.h5,4888475,1788505260972042916,exists_size_only,True
rabbit02,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/32_paper_v1_A0_seed2026_eval_split0_multiaccdoa_foa_model.h5,6075227,1788341833668349742,exists_size_only,True
rabbit02,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/32_paper_v1_A0_seed2027_eval_split0_multiaccdoa_foa_model.h5,6075227,1788344945791316362,exists_size_only,True
rabbit02,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/32_paper_v1_A0_seed2028_eval_split0_multiaccdoa_foa_model.h5,6075227,1788348802961552353,exists_size_only,True
rabbit02,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/52_supplemental_v2_A3_lambda005_seed2026_eval_split0_multiaccdoa_foa_model.h5,6075227,1788445434062169087,exists_size_only,True
rabbit02,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/52_supplemental_v2_A3_lambda005_seed2027_eval_split0_multiaccdoa_foa_model.h5,6075227,1788502325109177010,exists_size_only,True
rabbit02,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/52_supplemental_v2_A3_lambda005_seed2028_eval_split0_multiaccdoa_foa_model.h5,6075227,1788505016189170125,exists_size_only,True
RB05,/home/zhanghc/SELD/experiment_einv2_fairbaseline_20260905_r1/runs/B0_audited_seed2028_rb05_v1/latest.pth,425320477,1788567871082587113,exists_size_only,
RB05,/home/zhanghc/SELD/experiment_einv2_fairbaseline_20260905_r1/runs/B0_audited_seed2028_rb05_v1/best.pth,425318871,1788567554703022434,exists_size_only,
RB05,/home/zhanghc/SELD/experiment_einv2_fairbaseline_20260905_r1/runs/B1_audited_seed2026_rb05_v1/latest.pth,425361837,1788558588726603604,exists_size_only,
RB05,/home/zhanghc/SELD/experiment_einv2_fairbaseline_20260905_r1/runs/B1_audited_seed2026_rb05_v1/best.pth,425360199,1788555138955752157,exists_size_only,
RB05,/home/zhanghc/SELD/experiment_einv2_fairbaseline_20260905_r1/runs/B0_audited_seed2026_rb05_v1/latest.pth,425320477,1788558347334150116,exists_size_only,
RB05,/home/zhanghc/SELD/experiment_einv2_fairbaseline_20260905_r1/runs/B0_audited_seed2026_rb05_v1/best.pth,425318871,1788557469351104825,exists_size_only,
RB05,/home/zhanghc/SELD/experiment_einv2_fairbaseline_20260905_r1/runs/B1_audited_seed2027_rb05_v1/latest.pth,425361837,1788558309116242091,exists_size_only,
RB05,/home/zhanghc/SELD/experiment_einv2_fairbaseline_20260905_r1/runs/B1_audited_seed2027_rb05_v1/best.pth,425360199,1788557430108309402,exists_size_only,
RB05,/home/zhanghc/SELD/experiment_einv2_fairbaseline_20260905_r1/runs/B1_audited_seed2028_rb05_v1/latest.pth,425361837,1788567878554557634,exists_size_only,
RB05,/home/zhanghc/SELD/experiment_einv2_fairbaseline_20260905_r1/runs/B1_audited_seed2028_rb05_v1/best.pth,425360199,1788563876827412378,exists_size_only,
RB05,/home/zhanghc/SELD/experiment_einv2_fairbaseline_20260905_r1/runs/B0_audited_seed2027_rb05_v1/latest.pth,425320477,1788558286102298346,exists_size_only,
RB05,/home/zhanghc/SELD/experiment_einv2_fairbaseline_20260905_r1/runs/B0_audited_seed2027_rb05_v1/best.pth,425318871,1788557419675365558,exists_size_only,
RB05,/home/zhanghc/SELD/experiment_einv2_dynamicmask_20260905_r1/full_seed2026/runs/D3_motionpairs_v020_jepa005_seed2026_rb05_v1/latest.pth,533498220,1788560199842388212,exists_size_only,
RB05,/home/zhanghc/SELD/experiment_einv2_dynamicmask_20260905_r1/full_seed2026/runs/D3_motionpairs_v020_jepa005_seed2026_rb05_v1/best.pth,533496142,1788556450497018381,exists_size_only,
RB05,/home/zhanghc/SELD/experiment_einv2_dynamicmask_20260905_r1/full_seed2026/runs/D1_motionpairs_v020_seed2026_rb05_v1/latest.pth,425361901,1788558461438885092,exists_size_only,
RB05,/home/zhanghc/SELD/experiment_einv2_dynamicmask_20260905_r1/full_seed2026/runs/D1_motionpairs_v020_seed2026_rb05_v1/best.pth,425360263,1788558028220984154,exists_size_only,
RB05,/home/zhanghc/SELD/experiment_einv2_dynamicmask_20260905_r1/smoke_r1/runs/smoke_D1_motionpairs_v020_seed2026_rb05_v1/latest.pth,425361901,1788548353387028864,exists_size_only,
RB05,/home/zhanghc/SELD/experiment_einv2_dynamicmask_20260905_r1/smoke_r1/runs/smoke_D1_motionpairs_v020_seed2026_rb05_v1/best.pth,425360263,1788548353833028377,exists_size_only,
RB05,/home/zhanghc/SELD/experiment_einv2_dynamicmask_20260905_r1/smoke_r1/runs/smoke_D3_motionpairs_v020_jepa005_seed2026_rb05_v1/latest.pth,533498220,1788548354737027391,exists_size_only,
RB05,/home/zhanghc/SELD/experiment_einv2_dynamicmask_20260905_r1/smoke_r1/runs/smoke_D3_motionpairs_v020_jepa005_seed2026_rb05_v1/best.pth,533496142,1788548355229026855,exists_size_only,
RB05,/home/zhanghc/SELD/experiment_einv2_weightprobe_20260904_r1/smoke/runs/smoke_C3_jepa005_seed2026_rb05_v1/latest.pth,533498092,1788519025931367073,exists_size_only,
RB05,/home/zhanghc/SELD/experiment_einv2_weightprobe_20260904_r1/smoke/runs/smoke_C3_jepa005_seed2026_rb05_v1/best.pth,533496014,1788519026455365206,exists_size_only,
RB05,/home/zhanghc/SELD/experiment_einv2_weightprobe_20260904_r1/smoke/runs/smoke_C3_jepa020_seed2026_rb05_v1/latest.pth,533498092,1788519026193366139,exists_size_only,
RB05,/home/zhanghc/SELD/experiment_einv2_weightprobe_20260904_r1/smoke/runs/smoke_C3_jepa020_seed2026_rb05_v1/best.pth,533496014,1788519026695364350,exists_size_only,
RB05,/home/zhanghc/SELD/experiment_einv2_weightprobe_20260904_r1/runs/C3_jepa005_seed2027_rb05_v1/latest.pth,533498028,1788538098303138363,exists_size_only,
RB05,/home/zhanghc/SELD/experiment_einv2_weightprobe_20260904_r1/runs/C3_jepa005_seed2027_rb05_v1/best.pth,533495950,1788536425935252750,exists_size_only,
RB05,/home/zhanghc/SELD/experiment_einv2_weightprobe_20260904_r1/runs/C3_jepa020_seed2027_rb05_v1/latest.pth,533498028,1788537968190843661,exists_size_only,
RB05,/home/zhanghc/SELD/experiment_einv2_weightprobe_20260904_r1/runs/C3_jepa020_seed2027_rb05_v1/best.pth,533495950,1788533627780780907,exists_size_only,
RB05,/home/zhanghc/SELD/experiment_einv2_weightprobe_20260904_r1/runs/C3_jepa020_seed2028_rb05_v1/latest.pth,533498092,1788538131256959755,exists_size_only,
RB05,/home/zhanghc/SELD/experiment_einv2_weightprobe_20260904_r1/runs/C3_jepa020_seed2028_rb05_v1/best.pth,533496014,1788533864646372240,exists_size_only,
RB05,/home/zhanghc/SELD/experiment_einv2_weightprobe_20260904_r1/runs/C3_jepa005_seed2026_rb05_v1/latest.pth,533498092,1788530563382606047,exists_size_only,
RB05,/home/zhanghc/SELD/experiment_einv2_weightprobe_20260904_r1/runs/C3_jepa005_seed2026_rb05_v1/best.pth,533495950,1788530047807927455,exists_size_only,
RB05,/home/zhanghc/SELD/experiment_einv2_weightprobe_20260904_r1/runs/C3_jepa005_seed2028_rb05_v1/latest.pth,533498092,1788538058211355671,exists_size_only,
RB05,/home/zhanghc/SELD/experiment_einv2_weightprobe_20260904_r1/runs/C3_jepa005_seed2028_rb05_v1/best.pth,533496014,1788533569271163051,exists_size_only,
RB05,/home/zhanghc/SELD/experiment_einv2_weightprobe_20260904_r1/runs/C3_jepa020_seed2026_rb05_v1/latest.pth,533498092,1788530615748956898,exists_size_only,
RB05,/home/zhanghc/SELD/experiment_einv2_weightprobe_20260904_r1/runs/C3_jepa020_seed2026_rb05_v1/best.pth,533495950,1788525728862394405,exists_size_only,
RB05,/home/zhanghc/SELD/EINV2/C2_CausalEINV2_JEPA_seed2026/out_train/ein_seld/RB05_C2_CausalEINV2_JEPA_lambda005_seed2027/checkpoints/rb05_gpu1_lambda005_seed2027_epoch_latest.pth,528774848,1788467583119594008,exists_size_only,
RB05,/home/zhanghc/SELD/EINV2/C2_CausalEINV2_JEPA_seed2026/out_train/ein_seld/RB05_C2_CausalEINV2_JEPA_lambda005_seed2027/checkpoints/rb05_gpu1_lambda005_seed2027_epoch_best.pth,528772828,1788465375923055371,exists_size_only,
RB05,/home/zhanghc/SELD/EINV2/C2_CausalEINV2_JEPA_seed2026/out_train/ein_seld/RB05_C2_CausalEINV2_JEPA_lambda005_seed2027/checkpoints/rb05_gpu1_lambda005_seed2027_epoch_70.pth,528770808,1788465375377059154,exists_size_only,
RB05,/home/zhanghc/SELD/EINV2/C2_CausalEINV2_JEPA_seed2026/out_train/ein_seld/RB05_C2_CausalEINV2_JEPA_lambda005_seed2028/checkpoints/rb05_gpu1_lambda005_seed2028_epoch_latest.pth,528774848,1788477469162313429,exists_size_only,
RB05,/home/zhanghc/SELD/EINV2/C2_CausalEINV2_JEPA_seed2026/out_train/ein_seld/RB05_C2_CausalEINV2_JEPA_lambda005_seed2028/checkpoints/rb05_gpu1_lambda005_seed2028_epoch_60.pth,528770808,1788474185343973452,exists_size_only,
RB05,/home/zhanghc/SELD/EINV2/C2_CausalEINV2_JEPA_seed2026/out_train/ein_seld/RB05_C2_CausalEINV2_JEPA_lambda005_seed2028/checkpoints/rb05_gpu1_lambda005_seed2028_epoch_best.pth,528772828,1788474185896972897,exists_size_only,
RB05,/home/zhanghc/SELD/EINV2/C2_CausalEINV2_JEPA_seed2026/out_train/ein_seld/RB05_C2_CausalEINV2_JEPA_lambda005_seed2026_r1/checkpoints/rb05_gpu1_lambda005_validation_only_r1_after_metadata_sync_epoch_best.pth,528815160,1788449719143747956,exists_size_only,
RB05,/home/zhanghc/SELD/EINV2/C2_CausalEINV2_JEPA_seed2026/out_train/ein_seld/RB05_C2_CausalEINV2_JEPA_lambda005_seed2026_r1/checkpoints/rb05_gpu1_lambda005_validation_only_r1_after_metadata_sync_epoch_latest.pth,528868508,1788453671176628993,exists_size_only,
RB05,/home/zhanghc/SELD/EINV2/C2_CausalEINV2_JEPA_seed2026/out_train/ein_seld/RB05_C2_CausalEINV2_JEPA_lambda005_seed2026_r1/checkpoints/rb05_gpu1_lambda005_validation_only_r1_after_metadata_sync_epoch_54.pth,528812756,1788449718571747996,exists_size_only,
RB05,/home/zhanghc/SELD/EINV2/C1_CausalEINV2_Velocity_seed2026/out_train/ein_seld/RB05_C1_CausalEINV2_Velocity_lambda005_seed2027/checkpoints/rb05_gpu0_lambda005_seed2027_epoch_latest.pth,419903322,1788465732039072119,exists_size_only,
RB05,/home/zhanghc/SELD/EINV2/C1_CausalEINV2_Velocity_seed2026/out_train/ein_seld/RB05_C1_CausalEINV2_Velocity_lambda005_seed2027/checkpoints/rb05_gpu0_lambda005_seed2027_epoch_42.pth,419900118,1788461505803563562,exists_size_only,
RB05,/home/zhanghc/SELD/EINV2/C1_CausalEINV2_Velocity_seed2026/out_train/ein_seld/RB05_C1_CausalEINV2_Velocity_lambda005_seed2027/checkpoints/rb05_gpu0_lambda005_seed2027_epoch_best.pth,419901720,1788461506240568925,exists_size_only,
RB05,/home/zhanghc/SELD/EINV2/C1_CausalEINV2_Velocity_seed2026/out_train/ein_seld/RB05_C1_CausalEINV2_Velocity_lambda005_seed2028/checkpoints/rb05_gpu0_lambda005_seed2028_epoch_70.pth,419900118,1788471912605257683,exists_size_only,
RB05,/home/zhanghc/SELD/EINV2/C1_CausalEINV2_Velocity_seed2026/out_train/ein_seld/RB05_C1_CausalEINV2_Velocity_lambda005_seed2028/checkpoints/rb05_gpu0_lambda005_seed2028_epoch_latest.pth,419903322,1788473671564581346,exists_size_only,
RB05,/home/zhanghc/SELD/EINV2/C1_CausalEINV2_Velocity_seed2026/out_train/ein_seld/RB05_C1_CausalEINV2_Velocity_lambda005_seed2028/checkpoints/rb05_gpu0_lambda005_seed2028_epoch_best.pth,419901720,1788471913026258071,exists_size_only,
RB05,/home/zhanghc/SELD/EINV2/C1_CausalEINV2_Velocity_seed2026/out_train/ein_seld/RB05_C1_CausalEINV2_Velocity_lambda005_seed2026_r1/checkpoints/rb05_gpu0_lambda005_validation_only_r1_after_metadata_sync_epoch_latest.pth,419977848,1788451715488112834,exists_size_only,
RB05,/home/zhanghc/SELD/EINV2/C1_CausalEINV2_Velocity_seed2026/out_train/ein_seld/RB05_C1_CausalEINV2_Velocity_lambda005_seed2026_r1/checkpoints/rb05_gpu0_lambda005_validation_only_r1_after_metadata_sync_epoch_82.pth,419935156,1788451012084859039,exists_size_only,
RB05,/home/zhanghc/SELD/EINV2/C1_CausalEINV2_Velocity_seed2026/out_train/ein_seld/RB05_C1_CausalEINV2_Velocity_lambda005_seed2026_r1/checkpoints/rb05_gpu0_lambda005_validation_only_r1_after_metadata_sync_epoch_best.pth,419937142,1788451012544858595,exists_size_only,
